CustomerID,TotalSpent,TotalOrders,AvgOrderValue,AvgRating,TotalQuantity,Segment,SegmentName,PCA1,PCA2
1255,287835.95,9,31981.772222222222,4.0,28,0,Happy Customer,-0.2749766759713356,0.19639513396266275
1256,808366.11,14,57740.436428571425,3.357142857142857,46,3,High Spender,2.946189294148883,0.35354721463003763
1257,153016.68,9,17001.853333333333,3.7777777777777777,34,0,Happy Customer,-0.578790468310332,-0.6879339264414308
1258,769432.53,15,51295.502,3.6,53,1,Frequent Buyer,3.2936100411063842,-0.3435040964772295
1259,801663.0599999999,17,47156.650588235294,4.0588235294117645,50,1,Frequent Buyer,3.541894061099455,-0.6287660185336061
1260,337127.41,9,37458.60111111111,3.0,25,2,Regular Customer,-0.37924128700932286,0.6158089669136032
1261,61144.28,11,5558.570909090909,4.0,29,0,Happy Customer,-0.8766793490259001,-1.2938325083850208
1262,451412.42000000004,13,34724.03230769231,3.923076923076923,35,1,Frequent Buyer,1.1216157845987216,-0.343495668955373
1263,632857.0,7,90408.14285714286,4.0,21,3,High Spender,0.8513845740645184,3.067516714980241
1264,256314.98,14,18308.21285714286,3.5714285714285716,48,1,Frequent Buyer,1.1429402260534156,-1.7864843526107534
1265,38751.11,8,4843.88875,2.875,25,2,Regular Customer,-1.8025673758546554,-0.6701872014767382
1266,295738.0,8,36967.25,4.0,21,0,Happy Customer,-0.6788250591398133,0.7865421323163071
1267,263820.6,7,37688.65714285714,4.0,28,0,Happy Customer,-0.5519913172256886,0.6328752545153417
1268,751836.67,13,57833.590000000004,3.923076923076923,38,3,High Spender,2.353340697177993,0.7018970517832155
1269,51686.03,9,5742.892222222222,3.4444444444444446,24,2,Regular Customer,-1.554372034643221,-0.7689742348404401
1270,1077654.45,15,71843.62999999999,3.1333333333333333,53,3,High Spender,4.274185209253287,0.7838618924217969
1271,222364.78999999998,10,22236.479,3.4,33,2,Regular Customer,-0.28091925487575753,-0.51200863381999
1272,414290.20999999996,16,25893.138124999998,4.0,49,1,Frequent Buyer,2.0735656250994445,-1.6795451789859321
1273,313682.69,7,44811.81285714286,3.5714285714285716,24,2,Regular Customer,-0.5834772984675611,1.1080513853480283
1274,120094.8,12,10007.9,3.8333333333333335,38,1,Frequent Buyer,-0.08539532550504751,-1.5657220405623866
1275,491000.9,13,37769.3,3.4615384615384617,43,1,Frequent Buyer,1.5865934363634528,-0.47903960745788277
1276,450311.74,15,30020.782666666666,3.2666666666666666,45,1,Frequent Buyer,1.7488463167704098,-1.145906312347434
1277,334630.74,12,27885.895,3.5833333333333335,33,1,Frequent Buyer,0.42288696474668114,-0.4807795168500726
1278,159319.84,8,19914.98,3.875,29,0,Happy Customer,-0.907065761844032,-0.24716252079727277
1279,198217.98,10,19821.798000000003,3.1,26,2,Regular Customer,-0.773713940582368,-0.32762570998701157
1280,177348.7,8,22168.5875,4.0,22,0,Happy Customer,-1.154313969946518,0.11799977738948497
1281,29226.42,8,3653.3025,4.5,23,0,Happy Customer,-1.6806160240987251,-0.7382051609857978
1282,146181.07,7,20883.010000000002,4.428571428571429,25,0,Happy Customer,-1.1895545581482339,0.03818674375599004
1283,176913.85,5,35382.770000000004,3.2,15,2,Regular Customer,-1.8856283165328303,1.2922478160608777
1284,760284.88,12,63357.073333333334,3.75,44,3,High Spender,2.5773041883727084,0.8052234675826007
1285,331289.99,11,30117.271818181816,3.727272727272727,36,1,Frequent Buyer,0.46559236700521006,-0.3946917266061216
1286,338115.82,9,37568.42444444445,3.0,26,2,Regular Customer,-0.3254537435572852,0.5811070285444228
1287,381066.27999999997,11,34642.38909090909,3.8181818181818183,34,1,Frequent Buyer,0.5724956385868945,-0.10731392924097068
1288,150590.24,8,18823.78,3.0,22,2,Regular Customer,-1.4351462188208406,0.03521650637362875
1289,385223.16,12,32101.929999999997,4.166666666666667,35,1,Frequent Buyer,0.8047068734237213,-0.3887776049323263
1290,9892.25,3,3297.4166666666665,3.6666666666666665,10,0,Happy Customer,-3.3139073949816407,0.5430693547760312
1291,431066.55,8,53883.31875,3.625,23,3,High Spender,-0.04008117510649241,1.448723425250684
1292,208211.88,15,13880.792,4.2,42,1,Frequent Buyer,0.9216079887037769,-1.9464510374911868
1293,122363.17,13,9412.55153846154,3.923076923076923,42,1,Frequent Buyer,0.2831265997355843,-1.895224712297637
1294,442144.94000000006,8,55268.11750000001,4.25,28,3,High Spender,0.3586006751681365,1.2727546671698642
1295,254165.18,9,28240.575555555555,3.7777777777777777,30,0,Happy Customer,-0.3529905768055999,-0.03439438970603065
1296,198413.92,11,18037.629090909093,3.4545454545454546,33,2,Regular Customer,-0.23860487681406853,-0.8303091773480774
1297,585786.19,8,73223.27375,4.125,21,3,High Spender,0.627985477070654,2.320138776312464
1298,25944.53,6,4324.088333333333,3.8333333333333335,12,0,Happy Customer,-2.6517112761647534,0.054777768431191684
1299,132893.83000000002,12,11074.485833333334,4.0,35,1,Frequent Buyer,-0.15974422895630438,-1.4049458368161218
1300,59086.31,8,7385.78875,3.875,28,0,Happy Customer,-1.4013040745193484,-0.7401584301274986
1301,676844.63,8,84605.57875,3.75,32,3,High Spender,1.5171306203396295,2.391230369460671
1302,153107.07,14,10936.219285714285,3.357142857142857,42,1,Frequent Buyer,0.44817071779794326,-1.9194257188718777
1303,222161.89,16,13885.118125,3.875,46,1,Frequent Buyer,1.2598171081030058,-2.2150061135133203
1304,144987.7,5,28997.54,3.8,16,0,Happy Customer,-1.921720909033713,0.9758133165553702
1305,54990.380000000005,9,6110.042222222222,3.2222222222222223,31,2,Regular Customer,-1.2290552904551029,-1.0163933026782153
1306,706231.5599999999,14,50445.11142857142,3.7142857142857144,47,1,Frequent Buyer,2.6953240801186604,-0.08614373242775637
1307,230238.17,20,11511.908500000001,4.1,59,1,Frequent Buyer,2.561133610861886,-3.4077569310726954
1308,610446.03,11,55495.093636363636,3.5454545454545454,32,3,High Spender,1.3112109040969047,0.9727009627313314
1309,228776.9,11,20797.899999999998,3.3636363636363638,36,2,Regular Customer,0.012356151352127332,-0.8131893357668997
1310,532116.5800000001,9,59124.064444444455,3.888888888888889,25,3,High Spender,0.5829508984090734,1.5179717615301724
1311,109814.65000000001,8,13726.831250000001,3.75,23,0,Happy Customer,-1.4447639398930407,-0.26550379927950246
1312,332806.29,7,47543.75571428571,3.7142857142857144,22,0,Happy Customer,-0.5688653622698668,1.2904734335201105
1313,637162.6799999999,6,106193.77999999998,4.0,24,3,High Spender,1.12252726309916,3.5797042017265746
1314,94060.93,6,15676.821666666665,4.166666666666667,17,0,Happy Customer,-1.9982426547313084,0.28408512230843874
1315,123100.3,8,15387.5375,3.0,27,2,Regular Customer,-1.3088774474664673,-0.3085500393888938
1316,53739.53,9,5971.058888888889,3.5555555555555554,25,2,Regular Customer,-1.4781001933304807,-0.8050581591608582
1317,625023.63,13,48078.74076923077,4.3076923076923075,44,1,Frequent Buyer,2.256482018700534,-0.04954705428340559
1318,188354.48,8,23544.31,4.375,26,0,Happy Customer,-0.8461304049123931,-0.003966176701908763
1319,299156.43,13,23012.033076923075,3.769230769230769,40,1,Frequent Buyer,0.7961065353888782,-1.1220022247445538
1320,237350.73,8,29668.84125,2.875,27,2,Regular Customer,-0.8223739998161794,0.30588294973386804
1321,479882.55000000005,8,59985.318750000006,3.5,27,3,High Spender,0.35474307936517835,1.5573342522219142
1322,15939.5,2,7969.75,3.5,6,2,Regular Customer,-3.6054902320343056,1.0121990799562466
1323,246004.51,8,30750.56375,4.125,31,0,Happy Customer,-0.3827487929433683,0.11946001546604548
1324,56692.1,12,4724.341666666666,3.5833333333333335,35,1,Frequent Buyer,-0.5104000476761337,-1.6900673390888834
1325,253587.94,6,42264.65666666667,4.0,23,0,Happy Customer,-0.9048784111193374,1.1031571071206927
1326,238869.4,6,39811.566666666666,4.0,17,0,Happy Customer,-1.2786136119451186,1.243865368956383
1327,456307.89,9,50700.87666666667,3.111111111111111,26,2,Regular Customer,0.18843015359702522,1.1533477993049275
1328,843143.9099999999,13,64857.223846153836,4.0,36,3,High Spender,2.595625409212478,1.1301923596023191
1329,124786.83,12,10398.9025,3.8333333333333335,35,1,Frequent Buyer,-0.21688616424560084,-1.4280146284618431
1330,542838.29,11,49348.935454545455,4.0,37,3,High Spender,1.3730893532200457,0.4577531781568792
1331,38507.32,9,4278.591111111111,3.2222222222222223,22,2,Regular Customer,-1.7449755618827079,-0.7412345725857764
1332,893829.33,12,74485.7775,4.333333333333333,38,3,High Spender,2.8701729693433675,1.5508803572930725
1333,344080.51999999996,13,26467.732307692306,4.0,39,1,Frequent Buyer,0.9458006321357043,-0.9221011683466594
1334,42385.61,8,5298.20125,4.125,20,0,Happy Customer,-1.8319723029412525,-0.5273938757399941
1335,268940.06,13,20687.696923076925,4.076923076923077,45,1,Frequent Buyer,0.9852927816066522,-1.4550632998601771
1336,189867.94999999998,10,18986.795,4.0,24,0,Happy Customer,-0.760495336747416,-0.34010394028421836
1337,327348.07999999996,7,46764.01142857142,4.571428571428571,24,0,Happy Customer,-0.35650109036950256,1.1285723172945603
1338,225480.27,8,28185.03375,3.625,15,2,Regular Customer,-1.349109053891168,0.6727890263437236
1339,237132.23,6,39522.03833333334,3.0,26,2,Regular Customer,-1.002946133538456,0.9359705128904954
1340,284493.31,9,31610.367777777778,4.0,26,0,Happy Customer,-0.3882819831944797,0.2591099845383756
1341,1143082.14,17,67240.12588235294,3.4705882352941178,47,3,High Spender,4.421292668117377,0.6627700326806143
1342,303201.26,11,27563.75090909091,4.090909090909091,28,0,Happy Customer,0.01939523704957994,-0.22053063505020815
1343,38957.25,10,3895.725,3.2,32,2,Regular Customer,-1.0972245059120085,-1.297847568568934
1344,98854.68,9,10983.853333333333,4.0,30,0,Happy Customer,-0.9685554214965834,-0.8082151828479082
1345,788794.8099999999,11,71708.61909090908,3.6363636363636362,36,3,High Spender,2.2104610662462787,1.5747885447411256
1346,120938.87999999999,7,17276.982857142855,4.0,22,0,Happy Customer,-1.5277255110209462,0.03466776488653109
1347,51965.08,13,3997.3138461538465,3.5384615384615383,30,2,Regular Customer,-0.6286563922414665,-1.6706370162282116
1348,362311.37,8,45288.92125,4.125,29,0,Happy Customer,0.03386248544009584,0.8164810331077355
1349,1053933.81,11,95812.16454545455,4.090909090909091,39,3,High Spender,3.45283500248741,2.567417609796844
1350,925857.73,14,66132.69499999999,3.7857142857142856,44,3,High Spender,3.328702550157565,0.8430998862912014
1351,163505.77,5,32701.154,3.0,19,2,Regular Customer,-1.7963563973952326,1.0446310627313888
1352,398141.48,11,36194.68,3.090909090909091,35,2,Regular Customer,0.5698878508010641,-0.030363966311004766
1353,581583.32,5,116316.66399999999,4.4,13,3,High Spender,0.5294516201449018,4.358104656314488
1354,54551.17,8,6818.89625,3.0,25,2,Regular Customer,-1.7122166103371037,-0.5936648113265365
1355,340742.77,10,34074.277,4.2,31,0,Happy Customer,0.2234158992499162,0.05996689039769745
1356,195333.64,12,16277.803333333335,3.6666666666666665,35,1,Frequent Buyer,0.018178279953876136,-1.1312475775636335
1357,220143.7,5,44028.740000000005,3.6,13,2,Regular Customer,-1.6722353795599636,1.6742616254344271
1358,770366.96,7,110052.42285714285,3.4285714285714284,22,3,High Spender,1.4607767469645254,3.8659609757396822
1359,613275.63,14,43805.40214285714,3.7142857142857144,56,1,Frequent Buyer,2.815886729264963,-0.7869125955917109
1360,696712.36,10,69671.236,4.2,41,3,High Spender,2.1448776275978534,1.289547497366412
1361,138443.13999999998,8,17305.392499999998,3.0,23,2,Regular Customer,-1.4393853812704245,-0.06886338789046136
1362,142065.42,7,20295.06,3.7142857142857144,24,0,Happy Customer,-1.3745373103176763,0.09608121059312641
1363,121915.0,6,20319.166666666668,4.0,18,0,Happy Customer,-1.8320061127227905,0.43715084622696104
1364,431486.17,11,39226.01545454545,2.727272727272727,30,2,Regular Customer,0.390970493913342,0.33209299943560755
1365,178781.73,10,17878.173000000003,3.2,29,2,Regular Customer,-0.6863867854638419,-0.5409187435904756
1366,383608.64999999997,9,42623.18333333333,3.4444444444444446,29,2,Regular Customer,0.08639411253802606,0.6588849121121683
1367,195534.13999999998,15,13035.609333333332,3.8,46,1,Frequent Buyer,1.0118689356289703,-2.126098776963403
1368,263464.22,14,18818.872857142855,3.9285714285714284,48,1,Frequent Buyer,1.2259364067935203,-1.7811677406232918
1369,430061.88,11,39096.534545454546,3.8181818181818183,35,1,Frequent Buyer,0.8105782971184258,0.06348301210468149
1370,279657.33,10,27965.733,3.4,32,2,Regular Customer,-0.10120052713622699,-0.21092466172755853
1371,105658.04000000001,11,9605.276363636365,3.1818181818181817,24,2,Regular Customer,-1.0863402461587546,-0.8564337418186377
1372,478107.33,13,36777.486923076925,3.6923076923076925,30,1,Frequent Buyer,0.932209790560226,-0.02864679240075721
1373,675945.49,9,75105.05444444444,3.6666666666666665,26,3,High Spender,1.1999861090478905,2.1960194969399733
1374,164650.37000000002,10,16465.037000000004,3.4,27,2,Regular Customer,-0.8098119741233165,-0.5382201518954038
1375,467337.83999999997,16,29208.614999999998,3.5,42,1,Frequent Buyer,1.82297555413901,-1.190408071160105
1376,102104.23,8,12763.02875,3.625,22,2,Regular Customer,-1.5488728830383893,-0.2595034904763343
1377,131353.73,16,8209.608125,4.125,58,1,Frequent Buyer,1.5913950111207575,-3.0170226148242087
1378,173324.34,11,15756.75818181818,3.1818181818181817,34,2,Regular Customer,-0.32968169674800085,-0.9613665161768612
1379,30983.43,9,3442.6033333333335,3.3333333333333335,25,2,Regular Customer,-1.6096036661832016,-0.9033084633040555
1380,927267.13,8,115908.39125,4.0,31,3,High Spender,2.6188037769287846,3.746416239171342
1381,565182.91,15,37678.86066666667,3.2,40,1,Frequent Buyer,1.883483642561021,-0.5344046176232626
1382,518041.74,11,47094.703636363636,3.909090909090909,36,3,High Spender,1.213338461091742,0.39624200560311384
1383,7910.41,2,3955.205,2.5,4,2,Regular Customer,-3.9545938607025866,1.017927956233476
1384,499264.51,8,62408.06375,4.25,23,3,High Spender,0.3637576054785874,1.773942782311845
1385,526506.3300000001,7,75215.19000000002,3.5714285714285716,28,3,High Spender,0.6248087754331777,2.194311065138908
1386,196309.38,9,21812.153333333335,3.5555555555555554,31,2,Regular Customer,-0.5821121242224195,-0.3440861088335878
1387,117940.45999999999,6,19656.743333333332,3.5,16,2,Regular Customer,-2.032851826373303,0.5198566863542897
1388,413783.99,14,29555.999285714286,4.5,52,1,Frequent Buyer,2.044658730637233,-1.4155551280189984
1389,295729.81,10,29572.981,3.3,26,2,Regular Customer,-0.3509160521923413,0.10564056983839837
1390,203060.85,7,29008.692857142858,4.428571428571429,18,0,Happy Customer,-1.267178487328716,0.6475746138661276
1391,49202.82,10,4920.282,3.7,31,0,Happy Customer,-1.0247781208059592,-1.2412256767860246
1392,122635.72,10,12263.572,3.3,32,2,Regular Customer,-0.7460199584713972,-0.92179241247767
1393,347920.89,10,34792.089,3.3,26,2,Regular Customer,-0.14197929417336866,0.3438936758936816
1394,364866.70999999996,10,36486.670999999995,4.0,31,0,Happy Customer,0.287562972392423,0.1819698253485675
1395,281578.52,10,28157.852000000003,3.7,25,0,Happy Customer,-0.3923519095746949,0.056828793233650275
1396,256856.29,10,25685.629,3.6,36,1,Frequent Buyer,0.03851127205087348,-0.4850590188982536
1397,871222.6599999999,15,58081.51066666666,3.1333333333333333,50,3,High Spender,3.417844799904582,0.1659962328601029
1398,234589.11,17,13799.359411764704,3.7058823529411766,64,1,Frequent Buyer,2.3132507563203086,-3.051505572812892
1399,12715.31,6,2119.2183333333332,3.6666666666666665,8,0,Happy Customer,-2.9455095440380563,0.1360674110871608
1400,624322.83,8,78040.35375,4.0,25,3,High Spender,0.9772144237148113,2.374135590776065
1401,552544.3999999999,9,61393.82222222221,3.111111111111111,30,3,High Spender,0.7907478727449767,1.4664901796630494
1402,147326.62,8,18415.8275,3.5,22,2,Regular Customer,-1.368551409025557,-0.011814952363862955
1403,349663.91,8,43707.98875,3.375,22,2,Regular Customer,-0.4913283545846635,1.0706215772320213
1404,478394.96,17,28140.88,3.823529411764706,58,1,Frequent Buyer,2.8369099739591404,-2.0086121993016217
1405,80064.12,6,13344.019999999999,3.0,24,2,Regular Customer,-1.912092703506884,-0.015245293032060675
1406,634004.57,12,52833.714166666665,3.9166666666666665,40,3,High Spender,1.9366215932030322,0.43999361852012836
1407,123337.91,7,17619.70142857143,3.5714285714285716,22,2,Regular Customer,-1.5858329336052555,0.07414567598968036
1408,331473.15,13,25497.934615384616,3.923076923076923,31,1,Frequent Buyer,0.49076231479546584,-0.650040598483266
1409,941443.76,11,85585.79636363637,3.909090909090909,35,3,High Spender,2.7921438645740078,2.25346203653142
1410,50445.48,4,12611.37,3.75,15,0,Happy Customer,-2.63836545743508,0.5311045042876731
1411,537162.54,12,44763.545000000006,3.5833333333333335,35,3,High Spender,1.2745933013272779,0.2637053770052653
1412,676509.55,10,67650.955,3.9,34,3,High Spender,1.6678719727682974,1.4919348436080095
1413,104120.51,5,20824.102,4.2,13,0,Happy Customer,-2.240059821395119,0.7618598413674584
1414,514878.23,11,46807.11181818182,4.181818181818182,32,3,High Spender,1.0468289208253496,0.5246358536127803
1415,644444.67,10,64444.467000000004,4.1,33,3,High Spender,1.5222941775839502,1.3732240123154393
1416,23513.6,6,3918.933333333333,3.1666666666666665,15,2,Regular Customer,-2.62341795391201,-0.04020675218885183
1417,42595.270000000004,5,8519.054,3.0,17,2,Regular Customer,-2.5887642512087856,0.21001208322569856
1418,523316.56,13,40255.12,3.6153846153846154,47,1,Frequent Buyer,1.926574825148749,-0.5211361536334271
1419,237952.24,12,19829.353333333333,4.083333333333333,34,1,Frequent Buyer,0.19442885357328657,-0.943145036304037
1420,424542.76,6,70757.12666666666,4.5,23,3,High Spender,0.05765950435223248,2.19485724014705
1421,80102.06,9,8900.228888888889,3.2222222222222223,23,2,Regular Customer,-1.520826464749495,-0.5770693075612843
1422,116206.57,12,9683.880833333335,3.6666666666666665,40,1,Frequent Buyer,-0.027582678537518376,-1.6507209745409699
1423,359519.78,11,32683.616363636367,4.636363636363637,37,1,Frequent Buyer,0.7712094430278711,-0.3670283276469264
1424,95681.03,4,23920.2575,3.0,14,2,Regular Customer,-2.5111853879971466,1.024692858394952
1425,350329.43,11,31848.13,2.8181818181818183,33,2,Regular Customer,0.24249598328166538,-0.1403416805147638
1426,306574.60000000003,9,34063.84444444445,3.7777777777777777,29,0,Happy Customer,-0.18275055406282742,0.26182039947706987
1427,158838.52,15,10589.234666666665,3.6,42,1,Frequent Buyer,0.6551259320068855,-2.086971704639709
1428,380512.12000000005,6,63418.686666666676,3.8333333333333335,15,3,High Spender,-0.674589069197914,2.2619648617375225
1429,214084.61000000002,5,42816.922000000006,4.4,12,0,Happy Customer,-1.6268966202317914,1.6205094574843106
1430,46035.51,8,5754.43875,4.625,27,0,Happy Customer,-1.3872266860793319,-0.8144922983979929
1431,190090.59,10,19009.059,3.6,37,1,Frequent Buyer,-0.1791313947716384,-0.8293881162909981
1432,81587.77,2,40793.885,4.0,3,0,Happy Customer,-2.9564414187508956,2.1864590762619
1433,300711.2,10,30071.120000000003,3.7,30,0,Happy Customer,-0.06755434880347255,-0.05354332188304555
1434,322896.17,10,32289.617,3.7,23,0,Happy Customer,-0.3262262478462525,0.32452976010767653
1435,79220.90000000001,5,15844.180000000002,4.6,10,0,Happy Customer,-2.466863662021481,0.6685711987167683
1436,91890.94,8,11486.3675,3.5,26,2,Regular Customer,-1.4158799729684677,-0.46451397673632494
1437,488481.36000000004,7,69783.05142857143,3.4285714285714284,28,3,High Spender,0.42123948932679556,1.9804534767343587
1438,112675.61,8,14084.45125,3.75,19,0,Happy Customer,-1.6306367175069323,-0.09213310037332571
1439,491460.58,10,49146.058000000005,3.3,29,3,High Spender,0.5815758934872262,0.8805267708309888
1440,119415.84000000001,15,7961.0560000000005,4.066666666666666,45,1,Frequent Buyer,0.7446173211513655,-2.373961621051266
1441,311990.87,6,51998.47833333333,3.8333333333333335,22,0,Happy Customer,-0.6804091297061483,1.5356958045186921
1442,192503.37,10,19250.337,4.0,29,0,Happy Customer,-0.5017413225093572,-0.5257863083483829
1443,455483.73,15,30365.582,3.466666666666667,60,1,Frequent Buyer,2.5436094098271975,-1.7324701059837952
1444,116139.72,6,19356.62,2.8333333333333335,11,2,Regular Customer,-2.3984349594388172,0.7453469116180356
1445,183716.38,13,14132.02923076923,4.230769230769231,39,1,Frequent Buyer,0.40522628512228326,-1.5571503100056248
1446,496595.57999999996,12,41382.965,3.4166666666666665,31,1,Frequent Buyer,0.898296628108894,0.26681271536519324
1447,189189.65000000002,8,23648.706250000003,3.75,24,0,Happy Customer,-1.0430460853181727,0.11667120113122251
1448,668910.7,9,74323.41111111111,4.0,27,3,High Spender,1.2741600916862401,2.1022297787091375
1449,337301.55,12,28108.462499999998,4.0,34,1,Frequent Buyer,0.5500091525877556,-0.5342048885827262
1450,16298.369999999999,4,4074.5924999999997,3.5,11,2,Regular Customer,-3.102738629334332,0.3949943875551457
1451,237061.9,7,33865.985714285714,4.142857142857143,19,0,Happy Customer,-1.1025490237390576,0.8238109851147146
1452,264934.10000000003,10,26493.410000000003,4.1,31,0,Happy Customer,-0.09628344656892937,-0.28016250416431904
1453,185138.5,12,15428.208333333334,3.1666666666666665,23,2,Regular Customer,-0.6964573179813784,-0.6685014715035839
1454,186196.21,11,16926.92818181818,4.545454545454546,38,0,Happy Customer,0.13949036342276605,-1.145255636376048
1455,716200.12,10,71620.012,3.9,33,3,High Spender,1.7771246640405383,1.7126655441223873
1456,273800.36,6,45633.39333333333,3.3333333333333335,21,2,Regular Customer,-1.0080364396302546,1.354416585175389
1457,203625.05000000002,9,22625.00555555556,4.222222222222222,27,0,Happy Customer,-0.6418879081324165,-0.18967677106315578
1458,644811.52,9,71645.72444444445,3.888888888888889,26,3,High Spender,1.1053968507134464,2.030346232723526
1459,196125.33000000002,11,17829.575454545455,3.3636363636363638,32,2,Regular Customer,-0.31178792420114737,-0.7951930110696458
1460,16167.919999999998,5,3233.584,4.4,12,0,Happy Customer,-2.7614654413501065,0.12487992219022252
1461,420079.94,12,35006.66166666667,3.3333333333333335,38,1,Frequent Buyer,0.9480070011152326,-0.3161782172692297
1462,260916.56,12,21743.046666666665,3.5,34,1,Frequent Buyer,0.18516067565485733,-0.8151229416680783
1463,511405.87,15,34093.72466666667,3.8,41,1,Frequent Buyer,1.8461217519273947,-0.8014396626122579
1464,602480.1900000001,13,46344.630000000005,3.3846153846153846,42,1,Frequent Buyer,1.9262789764936765,-0.002992536424361158
1465,340943.34,14,24353.095714285715,3.642857142857143,45,1,Frequent Buyer,1.3025801265385335,-1.3581098815220698
1466,250498.47,10,25049.847,3.9,29,0,Happy Customer,-0.2857835040289343,-0.25509937559150275
1467,652245.36,11,59295.03272727272,3.4545454545454546,42,3,High Spender,1.9536423453540157,0.7621190506466107
1468,23808.53,6,3968.088333333333,4.166666666666667,12,0,Happy Customer,-2.608677471002892,0.020971890775610725
1469,283381.5,7,40483.07142857143,3.857142857142857,18,0,Happy Customer,-0.9787567263019026,1.1511620726994398
1470,468137.44,10,46813.744,3.8,32,3,High Spender,0.7181994299187886,0.6257364886301784
1471,46736.020000000004,5,9347.204000000002,3.2,14,2,Regular Customer,-2.681520947792572,0.34805426248852916
1472,142328.0,9,15814.222222222223,4.111111111111111,20,0,Happy Customer,-1.2645570544899862,-0.20647905798673621
1473,749645.77,15,49976.384666666665,4.266666666666667,52,1,Frequent Buyer,3.2842569819486007,-0.41414457750619577
1474,159150.82,18,8841.712222222222,3.7222222222222223,49,1,Frequent Buyer,1.4745530094251351,-2.8780984162497325
1475,180239.21,11,16385.382727272725,4.0,30,0,Happy Customer,-0.3689877203387495,-0.8220970674232337
1476,35638.53999999999,8,4454.817499999999,4.375,19,0,Happy Customer,-1.8710049595563505,-0.5385442480289884
1477,520627.86000000004,11,47329.80545454546,4.090909090909091,36,3,High Spender,1.2527652910375062,0.3965472343293597
1478,337224.23,5,67444.84599999999,3.0,18,2,Regular Customer,-0.8501460484185446,2.396940482153876
1479,493737.09,10,49373.709,3.0,29,2,Regular Customer,0.5420468673940914,0.9087342256855823
1480,31709.3,6,5284.883333333333,3.8333333333333335,15,0,Happy Customer,-2.4730651405201907,-0.026035614966621535
1481,62418.05,6,10403.008333333333,3.3333333333333335,15,2,Regular Customer,-2.3957975145617203,0.20509284695318403
1482,75487.85,11,6862.531818181818,3.5454545454545454,32,2,Regular Customer,-0.7462912715462074,-1.3238903462951348
1483,379365.76,14,27097.554285714286,4.428571428571429,46,1,Frequent Buyer,1.6144512724340943,-1.3017562895365902
1484,73328.17,7,10475.452857142856,3.4285714285714284,22,2,Regular Customer,-1.8462629142513929,-0.20978969731680666
1485,294252.46,8,36781.5575,3.875,26,0,Happy Customer,-0.45747846414345517,0.5883593685110579
1486,457355.66000000003,9,50817.29555555556,3.4444444444444446,27,3,High Spender,0.29651405814462706,1.0991419613080742
1487,140319.5,7,20045.64285714286,4.142857142857143,19,0,Happy Customer,-1.5615348912561504,0.25813529020381876
1488,32130.13,8,4016.26625,3.75,29,0,Happy Customer,-1.4914983943794706,-0.9154956597023051
1489,331421.94,8,41427.7425,3.625,26,2,Regular Customer,-0.33314436249569046,0.8006859532124319
1490,91460.06,7,13065.722857142857,3.2857142857142856,18,2,Regular Customer,-1.981963784214009,0.06288563891953716
1491,637244.83,12,53103.73583333333,3.9166666666666665,36,3,High Spender,1.7500965655594702,0.6113402106140567
1492,250312.04,10,25031.204,4.1,35,0,Happy Customer,0.04374290401285841,-0.5050829210921908
1493,170645.3,8,21330.6625,4.125,17,0,Happy Customer,-1.4119835694957896,0.272674883949125
1494,112662.73,7,16094.675714285713,4.571428571428571,16,0,Happy Customer,-1.7721827862685016,0.18959726044349484
1495,132305.09,8,16538.13625,3.625,18,2,Regular Customer,-1.6134763251612154,0.05912349292200317
1496,140045.41,9,15560.601111111111,3.4444444444444446,23,2,Regular Customer,-1.2333059943712577,-0.2966965508496974
1497,389761.36000000004,12,32480.11333333334,4.083333333333333,32,1,Frequent Buyer,0.6591327117171564,-0.24674707024462203
1498,393211.9,6,65535.31666666667,3.5,17,2,Regular Customer,-0.5638730980586192,2.285979472955346
1499,91886.83,9,10209.647777777778,4.222222222222222,16,0,Happy Customer,-1.6567272497100825,-0.3019395560617627
1500,18992.370000000003,7,2713.1957142857145,3.0,16,2,Regular Customer,-2.4713881349187425,-0.2647980340171411
1501,59602.090000000004,12,4966.840833333334,4.166666666666667,24,0,Happy Customer,-0.9510543281150329,-1.2779059763585279
1502,465677.19,11,42334.29,4.454545454545454,35,3,High Spender,1.050739555400126,0.17859087908131405
1503,690590.9,9,76732.32222222222,4.0,29,3,High Spender,1.4643995914927028,2.1293220905700125
1504,69855.97,7,9979.424285714285,3.7142857142857144,19,0,Happy Customer,-1.9653323660938282,-0.12843142091645068
1505,380189.01,13,29245.30846153846,3.6923076923076925,45,1,Frequent Buyer,1.3238990117533729,-1.0011793727200766
1506,509571.87,7,72795.98142857142,3.5714285714285716,13,3,High Spender,-0.20014617164528442,2.6884305782743443
1507,88400.61,10,8840.061,3.4,30,2,Regular Customer,-0.9661407652915385,-1.0049293740874292
1508,1336155.93,17,78597.40764705882,3.411764705882353,57,3,High Spender,5.543617887640528,0.9143670523914549
1509,186111.12,5,37222.224,3.8,18,0,Happy Customer,-1.586697085319252,1.2074921732100157
1510,223515.16999999998,15,14901.011333333332,3.8,42,1,Frequent Buyer,0.9091938370982103,-1.868099449664361
1511,508456.81999999995,9,56495.202222222215,3.888888888888889,19,3,High Spender,0.1858433654333935,1.6393551482391957
1512,298532.95,9,33170.32777777778,3.5555555555555554,26,2,Regular Customer,-0.40144256290297486,0.3542611428053112
